"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"51",5,7,-5.07699007756379e-05,0.000144722620995673,0.00889998443897957,Inf,0.0117255732281502,1,NA,0,"linear"
"52",5,8,0.00134322937315074,0.000135786927249494,0.00958670575541678,Inf,0.0114368634701965,1,NA,0,"linear"
"53",5,9,0.00241386707139679,0.000139226742975056,0.0089986884963839,Inf,0.011751262062633,1,NA,0,"linear"
"54",5,10,-0.00152809475090456,0.000202086220333155,0.00952940551918209,Inf,0.0139397626552334,0.85,NA,0.15,"linear"
"55",5,11,0.260719757161311,0.000130927131348041,0.0219845510983194,0.0777651788671334,0.024651597550164,0.55,NA,1,"linear"
"56",6,1,0.191609801784499,5.66806591751912e-05,0.0297684210550915,0.183935782807384,0.0306595094274133,0.05,1,NA,"linear"
"57",6,2,-0.00225815229102442,4.87596818403954e-05,0.00583476139901693,Inf,0.00717084022397895,1,NA,0,"linear"
"58",6,3,0.000947464322572489,0.000113144896890123,0.00941868561431616,Inf,0.0104108280500719,0.95,NA,0.05,"linear"
"59",6,4,-0.00428937498618906,6.19742169786118e-05,0.00710845373657443,Inf,0.00879057699481812,0.95,NA,0.05,"linear"
"60",6,5,0.135934479683028,8.49641716663969e-05,0.00657080883206356,0.048758695955709,0.00906041827022021,0.95,1,NA,"linear"
"61",6,6,-0.000582547478387885,7.3330133441138e-05,0.00702292780586953,Inf,0.00836677885052887,1,NA,0,"linear"
"62",6,7,0.0032401724742817,8.43390197232682e-05,0.00795170332942536,Inf,0.00951949507065357,0.9,NA,0.1,"linear"
"63",6,8,-0.000106563085184508,6.08227387869424e-05,0.00630470671981875,Inf,0.0076021679499153,0.95,NA,0.05,"linear"
"64",6,9,0.00162643449102267,7.56021543079548e-05,0.00710885243992592,Inf,0.00862944585394365,1,NA,0,"linear"
"65",6,10,0.00205208722632351,5.87625267490875e-05,0.0061928245508162,Inf,0.00774825544210264,1,NA,0,"linear"
"66",6,11,0.328173802140941,0.000342899170942362,0.0336742241356357,0.113532922731805,0.036365634676667,0.6,NA,1,"linear"
"67",7,1,0.285926194994614,6.11854557857085e-05,0.0829251403787889,0.40849610626764,0.0832748767026302,0,1,NA,"linear"
"68",7,2,-0.000877275125671817,0.000129020112259108,0.00864586729565406,Inf,0.0111057966077304,0.9,NA,0.1,"linear"
"69",7,3,-0.00181831575983671,9.32256674470139e-05,0.00778896518174628,Inf,0.00958491816747194,0.95,NA,0.05,"linear"
"70",7,4,0.00275474598513161,8.21089987355566e-05,0.0073379110078599,Inf,0.00925160387399815,0.95,NA,0.05,"linear"
"71",7,5,0.152802969130575,0.000109797147271492,0.0121776762982903,0.0849565738960605,0.0139231768209341,0.8,1,NA,"linear"
"72",7,6,-0.00165859126811898,6.21683808698747e-05,0.006266403404805,Inf,0.00786199000387698,0.9,NA,0.1,"linear"
"73",7,7,-0.00280967088066164,7.90648336526202e-05,0.00761878124853685,Inf,0.00911075421837441,0.95,NA,0.05,"linear"
"74",7,8,-0.00160654706700596,0.000149237025109971,0.0107786086304408,Inf,0.0120148311404271,0.95,NA,0.05,"linear"
"75",7,9,-0.00113797612032434,0.000100040874227494,0.0077462521427397,Inf,0.00981497937677647,0.9,NA,0.1,"linear"
"76",7,10,0.00102649087513433,5.5114228531426e-05,0.00557372571143184,Inf,0.0073083651127724,0.95,NA,0.05,"linear"
"77",7,11,0.432602024763836,0.000496836961309731,0.0862664615319143,0.249083463236914,0.0889600893574275,0.05,NA,1,"linear"
"78",8,1,0.105557035205902,0.000138977724349321,0.0204060420785552,0.16281296708621,0.0228728506315447,0.35,1,NA,"linear"
"79",8,2,-0.00381319221648666,9.33102482271326e-05,0.00827732550262299,Inf,0.0101580101740277,0.85,NA,0.15,"linear"
"80",8,3,-0.000168454873893253,8.76635834678165e-05,0.00803295944764377,Inf,0.00912736442457318,0.95,NA,0.05,"linear"
"81",8,4,-0.00096813593610936,7.02908620425876e-05,0.00652261854461897,Inf,0.00822882774951843,0.95,NA,0.05,"linear"
"82",8,5,0.182565310404242,9.91640106645157e-05,0.0253245469049493,0.16090666593169,0.0269847215410132,0.25,1,NA,"linear"
"83",8,6,0.000689816346909788,9.47202232775233e-05,0.00767603007890529,Inf,0.00951104929574603,0.95,NA,0.05,"linear"
"84",8,7,0.00339713835202675,0.000117041313709327,0.00984295045733428,Inf,0.0110783481172362,0.95,NA,0.05,"linear"
"85",8,8,0.00120104041735818,8.02200757996023e-05,0.00678815926636829,Inf,0.00881201282873272,0.9,NA,0.1,"linear"
"86",8,9,9.41137577416429e-05,0.000115194500486326,0.0077344375741909,Inf,0.0104615310954662,0.9,NA,0.1,"linear"
"87",8,10,-0.00593003650972275,9.86876643845864e-05,0.00807740650316418,Inf,0.011354233315024,0.9,NA,0.1,"linear"
"88",8,11,0.282624634947968,0.000615613142285043,0.0203750596756047,0.0720719815026401,0.0241834412978671,0.85,NA,1,"linear"
"89",9,1,0.283879653103818,0.000100879235478532,0.080878598487993,0.398414671495447,0.0814689079777469,0,1,NA,"linear"
"90",9,2,-0.00383952865877966,0.000125959671403629,0.00917252906665027,Inf,0.0115932596000882,0.95,NA,0.05,"linear"
"91",9,3,0.0014069888548355,0.000229320438200334,0.011496981957695,Inf,0.0148268012034946,0.9,NA,0.1,"linear"
"92",9,4,-0.000845357420770254,0.000204496609275225,0.0121909375871445,Inf,0.0139637533629148,0.95,NA,0.05,"linear"
"93",9,5,0.148880802967567,0.000235164599106817,0.0120639666944167,0.0841632880402412,0.0159407257286645,0.95,1,NA,"linear"
"94",9,6,0.00182170966058552,0.000171345085460306,0.00907036075966166,Inf,0.0128878414513355,0.95,NA,0.05,"linear"
"95",9,7,-0.00511558595475521,0.000136226236723747,0.00947677361110164,Inf,0.0124733373460373,0.95,NA,0.05,"linear"
"96",9,8,0.0046794614340381,0.000322485214169386,0.0140956004199654,Inf,0.0181179003411976,0.85,NA,0.15,"linear"
"97",9,9,0.000570376642662396,0.000164305341885375,0.00926348739101823,Inf,0.0125066144222008,1,NA,0,"linear"
"98",9,10,0.00203961861737538,0.000326761013126399,0.0153924803561057,Inf,0.0177364880000079,0.95,NA,0.05,"linear"
"99",9,11,0.433478139246576,0.000239320385495175,0.0871425760146548,0.251613132655107,0.0884374520250912,0,NA,1,"linear"
"100",10,1,0.100480656598218,9.69494623465472e-05,0.024853599289092,0.198298534691412,0.026642135553517,0.3,1,NA,"linear"
"101",10,2,-0.00757134910172543,8.84791280021786e-05,0.00869130316229496,Inf,0.0118903531832435,0.85,NA,0.15,"linear"
"102",10,3,0.00154479134371168,9.2324282320037e-05,0.00809371848553664,Inf,0.00949180954821796,1,NA,0,"linear"
"103",10,4,-0.00237712216819042,0.000159591689894655,0.00955592768024005,Inf,0.0125404471691573,0.95,NA,0.05,"linear"
"104",10,5,0.179665365684957,0.000145379170290503,0.0227494803913684,0.144545253077679,0.0251883965141904,0.7,1,NA,"linear"
"105",10,6,0.00268332166140146,0.00029266052980723,0.014213039801664,Inf,0.0168886861080255,0.9,NA,0.1,"linear"
"106",10,7,-0.00740674587719721,7.8274490076071e-05,0.00936538924943961,Inf,0.011367526118802,1,NA,0,"linear"
"107",10,8,0.00577456300454153,9.25663953133593e-05,0.00951581542294824,Inf,0.0110128857907958,1,NA,0,"linear"
"108",10,9,0.00159212564185049,0.000286313270701621,0.011559758402514,Inf,0.0165690214323592,0.9,NA,0.1,"linear"
"109",10,10,0.00605414563938913,0.000243184418546583,0.0140129299458594,Inf,0.0163608641899561,0.95,NA,0.05,"linear"
"110",10,11,0.280439752426956,0.000187990581951647,0.00982144676534111,0.0347410579831748,0.0135543080226679,0.95,NA,1,"linear"
