"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"65",6,10,0.00158514893939523,9.94975851312489e-05,0.00790423285037625,Inf,0.00985065495460846,0.9,NA,0.1,"linear"
"66",6,11,0.315382615205525,0.000447768445572222,0.0218731649956542,0.073745555097249,0.0278935081914156,0.8,NA,1,"linear"
"67",7,1,0.279820273980627,0.000106527337336541,0.0768192193648027,0.378417833888506,0.0774751149356191,0,1,NA,"linear"
"68",7,2,-0.00465786466458431,0.000122311210745881,0.00994917272067426,Inf,0.0117427149093457,0.85,NA,0.15,"linear"
"69",7,3,-0.00126833715924277,6.15286336455901e-05,0.0062364424407668,Inf,0.00774989555496244,0.95,NA,0.05,"linear"
"70",7,4,-0.00176817694052742,8.4575274890239e-05,0.0071878142238047,Inf,0.00913635380437623,0.95,NA,0.05,"linear"
"71",7,5,0.155818242787731,0.000124707497785113,0.0144916754128456,0.101100001587494,0.0165583324455172,0.7,1,NA,"linear"
"72",7,6,-0.000987018063735623,6.62452378639475e-05,0.00591761788908698,Inf,0.00799419668440116,0.95,NA,0.05,"linear"
"73",7,7,0.00252341263752531,8.30851703341251e-05,0.00729861979735289,Inf,0.00923571995876019,0.95,NA,0.05,"linear"
"74",7,8,0.00222916396610411,0.000100122052788051,0.00821584554105388,Inf,0.0100042552014843,0.95,NA,0.05,"linear"
"75",7,9,-0.00121772063184757,9.00191959519107e-05,0.00771134663005666,Inf,0.00932743693045107,1,NA,0,"linear"
"76",7,10,0.000324799636378703,0.000129833539673245,0.00932906569550873,Inf,0.0111106866346493,0.95,NA,0.05,"linear"
"77",7,11,0.430816775548429,0.000818815553700566,0.0844812123165072,0.243928782618073,0.0889660048022969,0.1,NA,1,"linear"
"78",8,1,0.106227336336084,7.93521972731073e-05,0.0191069195512255,0.152447704069069,0.020987114192915,0.4,1,NA,"linear"
"79",8,2,-0.00386770277660329,0.000170415236436626,0.0109519295839525,Inf,0.0132986314853424,0.85,NA,0.15,"linear"
"80",8,3,-0.000504838864230228,7.97813299161873e-05,0.00652470248982242,Inf,0.00872050031243708,0.9,NA,0.1,"linear"
"81",8,4,0.00337413357489251,0.000109928275476247,0.00887493046016545,Inf,0.0107618139309157,0.95,NA,0.05,"linear"
"82",8,5,0.181058695043458,0.000126300211094444,0.023672133347497,0.150407589392713,0.0260836174209292,0.35,1,NA,"linear"
"83",8,6,0.00140691823513694,6.89818794137973e-05,0.0065936831131449,Inf,0.00821658106291591,0.95,NA,0.05,"linear"
"84",8,7,0.000255555910724703,8.89292777342068e-05,0.0075247027624586,Inf,0.0091950053110916,0.95,NA,0.05,"linear"
"85",8,8,0.000838674748744417,0.000144263990787462,0.00998376958080902,Inf,0.0117368720953357,0.9,NA,0.1,"linear"
"86",8,9,0.00145715739649464,9.5732643795722e-05,0.00781030669110709,Inf,0.00964724412897771,0.95,NA,0.05,"linear"
"87",8,10,0.00177255107845553,0.000112046505387538,0.00734858981107489,Inf,0.0104683388101406,0.8,NA,0.2,"linear"
"88",8,11,0.292018480683158,0.000522813699697796,0.0186383445229207,0.0659287601156882,0.0241542299121315,0.9,NA,1,"linear"
"89",9,1,0.279903119158513,0.000121005327693677,0.0769020645426884,0.378825936092913,0.077645879428575,0,1,NA,"linear"
"90",9,2,-0.000332669832865329,0.000127290679324,0.00919460278730682,Inf,0.0110016732625314,0.9,NA,0.1,"linear"
"91",9,3,0.00498673665000327,0.000258636460371668,0.0137230195404575,Inf,0.0164490783866322,0.9,NA,0.1,"linear"
"92",9,4,0.000338626872326464,0.000308104923970015,0.0145157140178987,Inf,0.0171118188960197,0.9,NA,0.1,"linear"
"93",9,5,0.148739927893686,0.000132365745585257,0.0104068530413907,0.072602568649364,0.0124461461081685,1,1,NA,"linear"
"94",9,6,6.12437851980729e-05,0.000260256026916437,0.0115791651316687,Inf,0.0157240890474406,0.9,NA,0.1,"linear"
"95",9,7,0.00226375283979405,0.000154085205129461,0.0105317661067482,Inf,0.0123087579305413,0.95,NA,0.05,"linear"
"96",9,8,0.000732187438411258,0.000242847296413078,0.0124085350719949,Inf,0.0152066113923317,0.95,NA,0.05,"linear"
"97",9,9,-0.00317326313314839,0.000175819000092971,0.0104038387438518,Inf,0.0133078040638011,1,NA,0,"linear"
"98",9,10,0.00666925686420419,0.000262237748984275,0.0153888979904918,Inf,0.017134901477855,1,NA,0,"linear"
"99",9,11,0.440188918536123,0.000253587323663291,0.0938533553042018,0.270989656471846,0.0951281254905029,0,NA,1,"linear"
"100",10,1,0.104874506377123,7.24173690770544e-05,0.0205031572800185,0.163587816713519,0.022077088817206,0.45,1,NA,"linear"
"101",10,2,0.00378895365615541,0.000111377086350571,0.00838895224599829,Inf,0.0109619524648457,0.95,NA,0.05,"linear"
"102",10,3,0.000586123667254523,0.000164420273160286,0.0109933023214959,Inf,0.0125117065365036,1,NA,0,"linear"
"103",10,4,-0.00147576747879117,0.000166584014557875,0.0105203867330631,Inf,0.0126662031991216,1,NA,0,"linear"
"104",10,5,0.182699023809895,0.000124166616288577,0.0257781030202794,0.163788462893531,0.0275441286619031,0.65,1,NA,"linear"
"105",10,6,-0.00103682105345484,0.000162062054865231,0.0103873758327354,Inf,0.0124512629889043,1,NA,0,"linear"
"106",10,7,-0.00197580162309228,0.000335624397486665,0.0143323887879091,Inf,0.0179651598842355,0.9,NA,0.1,"linear"
"107",10,8,-0.00219943355171961,0.000128957438248143,0.00843881446723609,Inf,0.0112848160943883,1,NA,0,"linear"
"108",10,9,0.000704272109003456,0.000251694996852617,0.00914768960558638,Inf,0.0154792198192773,0.9,NA,0.1,"linear"
"109",10,10,0.00375653685363626,0.000199876959048789,0.0106926240912399,Inf,0.0142826706266397,0.95,NA,0.05,"linear"
"110",10,11,0.289721592766009,0.000146225495779392,0.010635584839936,0.0376208799413431,0.0137170150847002,0.95,NA,1,"linear"
