"","scenario","metal","mean_point_estimate","variance_point_estimate","bias","relative_bias","RMSE","coverage","TPR","FDR","model_type"
"30",3,8,0.00128776535156112,0.000202965042676042,0.0108265238650713,Inf,0.013945434024903,0.95,NA,0.05,"linear"
"31",3,9,-0.00364993709406352,0.000299910972376099,0.0137886607571119,Inf,0.0172695531079387,0.9,NA,0.1,"linear"
"32",3,10,0.00542620864544942,0.0001954839761999,0.0116758596462375,Inf,0.0146681122730178,0.95,NA,0.05,"linear"
"33",3,11,0.271755179285933,0.000145255195795733,0.0745803839459889,0.215341396794549,0.0754998417583577,0,NA,1,"linear"
"34",4,1,0.131062741097686,8.36641215124275e-05,0.00777671353590319,0.0620477895755441,0.0105970023234078,0.95,1,NA,"linear"
"35",4,2,-0.00343411030415428,7.78927398655367e-05,0.00765160334174797,Inf,0.00926235480066265,0.95,NA,0.05,"linear"
"36",4,3,-0.00168242951609583,7.29087134762459e-05,0.00631036940477852,Inf,0.00849080955380958,0.95,NA,0.05,"linear"
"37",4,4,-0.00183248998544629,7.41639110861879e-05,0.00739390496223529,Inf,0.00859149201702705,1,NA,0,"linear"
"38",4,5,0.1297286795709,5.4801887416359e-05,0.0276578821250613,0.175732170695047,0.0285835658497908,0.1,1,NA,"linear"
"39",4,6,-0.00103254431871862,8.07451828437571e-05,0.00681082739583594,Inf,0.00881896090657439,1,NA,0,"linear"
"40",4,7,-0.000430900462059269,0.000117463696582769,0.00929360825538772,Inf,0.0105724257841724,0.9,NA,0.1,"linear"
"41",4,8,-0.00273522507139097,9.25502058663564e-05,0.00677145203513585,Inf,0.00976750488938727,0.9,NA,0.1,"linear"
"42",4,9,0.00175886114417811,0.00011211605963289,0.00879160260473402,Inf,0.0104691856978346,0.85,NA,0.15,"linear"
"43",4,10,-5.96702076867128e-06,7.4977633046212e-05,0.00684325239729644,Inf,0.00843971486480664,1,NA,0,"linear"
"44",4,11,0.251396615134131,0.000617670675067254,0.0340474308783966,0.120434778967458,0.0395848303034677,0.75,NA,1,"linear"
"45",5,1,0.131253465991507,0.000184767113692926,0.0121494202512885,0.0969361501791836,0.0145108857850207,0.95,1,NA,"linear"
"46",5,2,-0.000164685974454981,0.000322440481051293,0.0135472473085232,Inf,0.0175027306003638,0.9,NA,0.1,"linear"
"47",5,3,-0.000316261412503294,0.000163575631659403,0.00901802987679357,Inf,0.0124698384655725,0.9,NA,0.1,"linear"
"48",5,4,-0.000239140964253992,0.000257964375196359,0.0131361599959493,Inf,0.0156564154530124,0.95,NA,0.05,"linear"
"49",5,5,0.12693385885692,0.00026911915258331,0.0304527028390415,0.193489853967773,0.0343952075899697,0.45,1,NA,"linear"
"50",5,6,-0.0014241062184162,0.000250582491682928,0.0125386599498194,Inf,0.0154945618079413,0.95,NA,0.05,"linear"
"51",5,7,-0.00483311696561641,0.000238240724181818,0.0128908391293136,Inf,0.0158015096612968,1,NA,0,"linear"
"52",5,8,0.00350804810062551,0.000142424543826225,0.00984185850937864,Inf,0.0121494739849598,0.95,NA,0.05,"linear"
"53",5,9,0.00334112573266596,0.000185974437105097,0.00969491157224867,Inf,0.0137054309093631,0.95,NA,0.05,"linear"
"54",5,10,-0.00111499192863733,0.000411059802769783,0.0159458856763759,Inf,0.0197926759088361,0.85,NA,0.15,"linear"
"55",5,11,0.256944195217836,0.000156299470183395,0.0257601130417938,0.0911203412511711,0.028496805445527,0.3,NA,1,"linear"
"56",6,1,0.190250468849711,8.98475383389076e-05,0.0284090881203042,0.175536614877274,0.0298735911676044,0.2,1,NA,"linear"
"57",6,2,0.000466260441089017,3.80169449759731e-05,0.00486873687798102,Inf,0.00602772731019735,1,NA,0,"linear"
"58",6,3,-0.00301015228195591,0.000135654048508798,0.00961099174141846,Inf,0.0117444609430967,0.8,NA,0.2,"linear"
"59",6,4,0.00145187601075092,0.000115881675836853,0.00909798125482646,Inf,0.0105922394230684,0.85,NA,0.15,"linear"
"60",6,5,0.13769815401072,0.000140676316723929,0.0102639150260242,0.07616339553619,0.0119274797082053,0.9,1,NA,"linear"
"61",6,6,-0.00311840541429753,0.000115700045546103,0.00877135325050873,Inf,0.0109379840737093,0.9,NA,0.1,"linear"
"62",6,7,-0.00124976289863579,7.63923232078442e-05,0.00692865557407854,Inf,0.00861014601213351,0.95,NA,0.05,"linear"
"63",6,8,0.00168454341045197,9.392262475548e-05,0.00757403402457648,Inf,0.00959500807813121,0.95,NA,0.05,"linear"
"64",6,9,0.00130796517597533,0.000174586811375863,0.0106335028413002,Inf,0.0129448153215345,0.8,NA,0.2,"linear"
"65",6,10,-0.00160980773722421,8.87246880578994e-05,0.00766684415446524,Inf,0.00932094065026869,0.9,NA,0.1,"linear"
"66",6,11,0.323871139566585,0.00051053760562879,0.0306078237129687,0.103194528568686,0.0350507232440605,0.7,NA,1,"linear"
"67",7,1,0.280639399804863,0.00012478462674264,0.0776383451890383,0.382452915508086,0.0783980742052875,0,1,NA,"linear"
"68",7,2,-0.00351604643286676,5.40676457944944e-05,0.00666417026617896,Inf,0.00798290962136267,1,NA,0,"linear"
"69",7,3,0.000946926900211276,7.42216916644593e-05,0.00735120309356021,Inf,0.00845028269560138,0.95,NA,0.05,"linear"
"70",7,4,0.00163617035789632,5.27083596854044e-05,0.00538587917185744,Inf,0.00726291918867288,1,NA,0,"linear"
"71",7,5,0.147230846591375,8.58673226008859e-05,0.00808229957759621,0.0563855093939847,0.0098342540355735,0.85,1,NA,"linear"
"72",7,6,0.00110796273207228,5.29486162544914e-05,0.00621671597129618,Inf,0.00717835404932272,1,NA,0,"linear"
"73",7,7,0.000315184634603805,5.52919545724649e-05,0.00592179493642644,Inf,0.00725442611084653,1,NA,0,"linear"
"74",7,8,0.00221881839136027,5.66420328726945e-05,0.00648962628882839,Inf,0.0076637514497078,1,NA,0,"linear"
"75",7,9,-0.00104148917021558,0.000111537692661563,0.0085681254846312,Inf,0.0103462798976328,1,NA,0,"linear"
"76",7,10,0.00337239026363696,9.35149212924015e-05,0.00843028975661004,Inf,0.0100106039437216,0.9,NA,0.1,"linear"
"77",7,11,0.432910164072936,0.000352013904722213,0.0865746008410146,0.249973176398984,0.0884848841343374,0,NA,1,"linear"
"78",8,1,0.104475661385198,4.81098764471961e-05,0.0208585945021116,0.16642373112157,0.0219268179914086,0.35,1,NA,"linear"
"79",8,2,-8.91756855048831e-05,0.000122087844362736,0.00853155726448607,Inf,0.0107699305683688,0.95,NA,0.05,"linear"
"80",8,3,-0.0012912901569317,0.000121541453163972,0.00950432282990619,Inf,0.0108227450665329,0.9,NA,0.1,"linear"
"81",8,4,0.00282619274471903,8.59449031314966e-05,0.00776605403791839,Inf,0.00946757748345501,1,NA,0,"linear"
"82",8,5,0.180479157090432,0.00011548442663446,0.0230925953944704,0.14672533122034,0.0253570141648312,0.3,1,NA,"linear"
"83",8,6,-0.000500493834020066,7.9769522948591e-05,0.00727455228862532,Inf,0.00871960669291072,1,NA,0,"linear"
"84",8,7,0.00290982561782485,8.53863154438271e-05,0.00759937048760053,Inf,0.00946488694057068,1,NA,0,"linear"
"85",8,8,-0.0023442143706738,9.19050195813211e-05,0.00818560470603964,Inf,0.0096335408660538,0.95,NA,0.05,"linear"
"86",8,9,-0.00250644562019067,0.000118578066008982,0.00838939263960239,Inf,0.0109055688689544,0.95,NA,0.05,"linear"
"87",8,10,-0.000734686785006677,9.23377482811709e-05,0.00764942226771399,Inf,0.00939471263739215,0.9,NA,0.1,"linear"
"88",8,11,0.283224530385846,0.000365234439785788,0.0152645504426069,0.0539947570540321,0.0186344666909763,1,NA,1,"linear"
"89",9,1,0.284107432437506,0.000140086063681013,0.081106377821681,0.399536731349367,0.0819226847939582,0,1,NA,"linear"
"90",9,2,-0.000577016335113578,0.000120405935413711,0.00864372418481718,Inf,0.010710676285558,0.95,NA,0.05,"linear"
"91",9,3,-0.00134450987198396,0.000393665690569042,0.0154683851447367,Inf,0.0193853066221933,0.85,NA,0.15,"linear"
"92",9,4,-0.00227314151404534,0.000136996413894479,0.00936973520023998,Inf,0.0116324445213649,1,NA,0,"linear"
"93",9,5,0.147114600953283,0.000170919055465204,0.0115828377892224,0.0808067311416635,0.0132898693199719,0.95,1,NA,"linear"
"94",9,6,-0.00119733268095235,0.000163903395880679,0.0104723458063011,Inf,0.012535622506901,0.95,NA,0.05,"linear"
"95",9,7,-0.000135092865904096,0.000224365150719162,0.011644433822438,Inf,0.0146001761381711,0.95,NA,0.05,"linear"
"96",9,8,0.00134269054530312,0.000232278356361943,0.0115463110095555,Inf,0.0149153362833123,0.9,NA,0.1,"linear"
"97",9,9,-0.0009987587874557,0.000245300486106981,0.0129692005848906,Inf,0.0152981365177969,1,NA,0,"linear"
"98",9,10,0.00515518928970595,0.000357677468555125,0.0161101974558318,Inf,0.0191407829448032,0.9,NA,0.1,"linear"
"99",9,11,0.431194061170342,0.000302027736635048,0.0848584979384211,0.245018146985951,0.0865326009210882,0,NA,1,"linear"
"100",10,1,0.105481307459211,8.04344496830402e-05,0.0198529484280986,0.158400018315414,0.0216922172330915,0.5,1,NA,"linear"
"101",10,2,-0.00499140012536001,0.000108931489852238,0.00992351485764185,Inf,0.0113313278379486,0.95,NA,0.05,"linear"
"102",10,3,-0.00248148746929762,0.000289531121275579,0.0141898858447786,Inf,0.0167693871465859,0.95,NA,0.05,"linear"
"103",10,4,-0.000280165091995621,0.000190094265542487,0.0118946117492925,Inf,0.0134412813654107,1,NA,0,"linear"
"104",10,5,0.187769077329789,8.13042501345934e-05,0.0303825156338279,0.193043899723286,0.0316280934276422,0.45,1,NA,"linear"
"105",10,6,-0.000462008975171302,0.000121468932391192,0.0082745881446767,Inf,0.0107521596930464,0.95,NA,0.05,"linear"
"106",10,7,-0.00268482143308819,8.78431342539265e-05,0.00802567642058858,Inf,0.00952151477805921,1,NA,0,"linear"
"107",10,8,0.00386261775114385,0.000171643131199097,0.0102501792527781,Inf,0.0133409441394001,0.9,NA,0.1,"linear"
"108",10,9,-0.00416555605081508,0.000284016352214089,0.0132562244033152,Inf,0.0169460140391735,0.95,NA,0.05,"linear"
"109",10,10,0.000457470112589564,0.000199318561335338,0.0113719394128823,Inf,0.013768148465661,1,NA,0,"linear"
"110",10,11,0.282505033507006,0.000164768927554464,0.00987934368974661,0.0349458547362272,0.0125128011094149,0.95,NA,1,"linear"
